countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,Late,countlate,repeatCust,InvoiceQuarter,InvoiceAmount_bin_b. more than 60,Prediction
391,27,4/9/2013,2672884008,2013-06-23,7/23/2013,88.56,0,7/3/2013,0,10,0,0,4,6.0,2,1,0.00013259661066157934
818,75,8/29/2013,2675977268,2013-05-29,6/28/2013,67.35,1,7/23/2013,1,55,25,1,7,26.0,2,1,24.999482630050025
391,21,1/26/2012,2677499546,2013-10-13,11/12/2013,54.18,0,10/18/2013,0,5,0,0,0,0.0,4,0,0.00013259661066157934
770,100,3/18/2012,2680537112,2012-12-31,1/30/2013,49.68,0,2/2/2013,0,33,3,1,4,17.0,4,0,2.9998896761404583
406,38,11/27/2013,2686795105,2013-01-14,2/13/2013,51.86,0,2/9/2013,1,26,0,0,2,9.0,1,0,0.00013259661066157934
391,28,8/29/2012,2690415975,2012-07-20,8/19/2012,84.54,0,8/13/2012,1,24,0,0,0,0.0,3,1,0.00013259661066157934
406,59,4/30/2012,2691990675,2012-05-01,5/31/2012,93.7,0,5/21/2012,0,20,0,0,0,2.0,2,1,0.00013259661066157934
770,64,6/17/2012,2693687613,2013-11-06,12/6/2013,56.24,0,11/27/2013,0,21,0,0,1,2.0,4,0,0.00013259661066157934
897,66,1/11/2013,2694732247,2012-03-18,4/17/2012,30.08,0,4/9/2012,1,22,0,0,0,1.0,1,0,0.00013259661066157934
897,5,6/24/2012,2698045799,2013-03-26,4/25/2013,55.16,1,5/27/2013,0,62,32,1,9,32.0,1,0,31.741597529257053
406,73,12/15/2012,2699755955,2013-06-22,7/22/2013,38.81,0,7/27/2013,0,35,5,1,4,17.0,2,0,4.9998847659514
770,50,9/11/2012,2702927066,2013-05-14,6/13/2013,43.07,0,5/28/2013,0,14,0,0,0,1.0,2,0,0.00013259661066157934
391,16,5/11/2013,2714712437,2012-12-28,1/27/2013,96.31,0,1/22/2013,1,25,0,0,1,5.0,4,1,0.00013259661066157934
818,26,1/9/2012,2717531125,2012-10-05,11/4/2012,83.13,1,10/28/2012,0,23,0,0,1,2.0,4,1,0.00013259661066157934
818,55,11/26/2012,2726493725,2013-02-13,3/15/2013,57.35,0,2/25/2013,0,12,0,0,3,9.0,1,0,0.00013259661066157934
391,16,5/11/2013,2726898858,2013-06-01,7/1/2013,77.98,0,6/18/2013,0,17,0,0,1,5.0,2,1,0.00013259661066157934
406,49,7/13/2012,2732194894,2013-06-09,7/9/2013,77.08,1,6/27/2013,0,18,0,0,1,2.0,2,1,0.00013259661066157934
406,25,9/15/2012,2739453651,2013-09-14,10/14/2013,60.14,1,10/16/2013,0,32,2,1,8,23.0,3,1,1.9999121309239414
406,78,8/24/2012,2741619477,2013-06-11,7/11/2013,88.19,0,7/6/2013,0,25,0,0,2,11.0,2,1,0.00013259661066157934
391,19,10/19/2012,2742482273,2012-11-15,12/15/2012,55.93,1,12/6/2012,0,21,0,0,0,0.0,4,0,0.00013259661066157934
897,94,8/10/2013,2744921812,2012-08-20,9/19/2012,52.05,0,9/6/2012,1,17,0,0,0,0.0,3,0,0.00013259661066157934
897,5,6/24/2012,2745672878,2012-11-14,12/14/2012,23.05,0,12/25/2012,0,41,11,1,10,32.0,4,0,10.999747079705323
818,45,7/15/2013,2746735879,2013-03-25,4/24/2013,50.79,1,5/6/2013,1,42,12,1,1,8.0,1,0,11.99974557022743
406,34,3/19/2013,2748256708,2013-03-25,4/24/2013,64.32,1,4/25/2013,0,31,1,1,2,15.0,1,1,0.9999137284800171
391,2,4/6/2013,2748334767,2013-06-24,7/24/2013,61.66,0,7/11/2013,0,17,0,0,0,1.0,2,1,0.00013259661066157934
391,61,10/9/2013,2752068327,2013-07-23,8/22/2013,56.03,0,8/18/2013,1,26,0,0,1,14.0,3,0,0.00013259661066157934
770,33,6/27/2013,2757630472,2013-04-28,5/28/2013,62.63,0,6/1/2013,1,34,4,1,9,25.0,2,1,3.9999164690535545
897,10,11/6/2013,2758133753,2013-06-12,7/12/2013,26.8,0,7/3/2013,1,21,0,0,1,2.0,2,0,0.00013259661066157934
770,20,4/3/2013,2765073058,2013-04-15,5/15/2013,55.33,0,4/25/2013,0,10,0,0,1,1.0,2,0,0.00013259661066157934
897,94,8/10/2013,2771850469,2012-10-28,11/27/2012,45.13,0,11/22/2012,1,25,0,0,0,0.0,4,0,0.00013259661066157934
818,69,11/21/2012,2783374260,2013-03-20,4/19/2013,49.9,0,3/24/2013,0,4,0,0,0,0.0,1,0,0.00013259661066157934
406,73,12/15/2012,2794370654,2012-01-16,2/15/2012,87.78,0,2/20/2012,1,35,5,1,5,17.0,1,1,4.9998847659514
391,71,9/15/2013,2800981232,2012-07-02,8/1/2012,89.14,0,7/28/2012,1,26,0,0,2,7.0,3,1,0.00013259661066157934
406,38,11/27/2013,2801147000,2013-03-03,4/2/2013,79.74,0,3/25/2013,1,22,0,0,2,9.0,1,1,0.00013259661066157934
391,7,6/20/2013,2806337298,2012-02-19,3/20/2012,62.85,0,3/25/2012,1,35,5,1,2,11.0,1,1,4.9998847659514
406,78,8/24/2012,2806345363,2013-04-18,5/18/2013,50.37,0,5/8/2013,0,20,0,0,2,11.0,2,0,0.00013259661066157934
391,39,6/20/2012,2811916189,2013-10-28,11/27/2013,54.07,0,11/13/2013,0,16,0,0,2,5.0,4,0,0.00013259661066157934
391,9,9/28/2012,2818239190,2012-07-15,8/14/2012,61.48,0,8/13/2012,1,29,0,0,7,18.0,3,1,0.00013259661066157934
391,21,1/26/2012,2819777550,2013-05-24,6/23/2013,61.45,0,5/28/2013,0,4,0,0,0,0.0,2,1,0.00013259661066157934
391,89,4/22/2012,2824604487,2012-01-28,2/27/2012,74.25,0,2/13/2012,1,16,0,0,1,1.0,1,1,0.00013259661066157934
770,50,9/11/2012,2827612677,2012-11-21,12/21/2012,33.36,0,12/7/2012,0,16,0,0,0,1.0,4,0,0.00013259661066157934
818,75,8/29/2013,2836103383,2012-05-10,6/9/2012,68.21,1,6/23/2012,1,44,14,1,8,26.0,2,1,13.999712607634727
406,85,7/5/2013,2840107285,2013-01-02,2/1/2013,49.59,0,2/6/2013,1,35,5,1,5,19.0,1,0,4.9998847659514
770,100,3/18/2012,2843203106,2012-06-27,7/27/2012,45.75,0,7/31/2012,0,34,4,1,5,17.0,2,0,3.9999164690535545
406,92,4/6/2012,2863276075,2012-03-26,4/25/2012,95.94,0,5/6/2012,1,41,11,1,4,17.0,1,1,10.999747079705323
391,28,8/29/2012,2867355070,2013-11-05,12/5/2013,90.41,0,11/22/2013,0,17,0,0,0,0.0,4,1,0.00013259661066157934
391,57,8/2/2012,2871447909,2013-05-05,6/4/2013,76.49,0,6/3/2013,0,29,0,0,7,25.0,2,1,0.00013259661066157934
406,83,3/3/2012,2872500354,2012-03-25,4/24/2012,67.41,0,4/18/2012,0,24,0,0,1,5.0,1,1,0.00013259661066157934
391,7,6/20/2013,2879905746,2013-11-24,12/24/2013,56.29,0,12/24/2013,0,30,0,0,3,11.0,4,0,0.00013259661066157934
818,45,7/15/2013,2882083969,2013-05-22,6/21/2013,66.06,1,7/8/2013,1,47,17,1,2,8.0,2,1,16.999522940568923
770,60,9/29/2012,2884857136,2012-09-19,10/19/2012,52.53,0,10/13/2012,1,24,0,0,3,5.0,3,0,0.00013259661066157934
897,66,1/11/2013,2898287464,2012-10-28,11/27/2012,12.7,0,11/25/2012,1,28,0,0,0,1.0,4,0,0.00013259661066157934
391,65,11/20/2013,2899243412,2012-06-30,7/30/2012,74.22,0,7/23/2012,1,23,0,0,1,2.0,2,1,0.00013259661066157934
897,66,1/11/2013,2900528557,2012-11-28,12/28/2012,41.76,0,12/31/2012,1,33,3,1,0,1.0,4,0,2.9998896761404583
391,61,10/9/2013,2906379133,2012-12-17,1/16/2013,66.75,0,2/1/2013,1,46,16,1,1,14.0,4,1,15.999585705193477
391,9,9/28/2012,2912484665,2013-08-05,9/4/2013,92.16,1,9/8/2013,0,34,4,1,7,18.0,3,1,3.9999164690535545
406,63,6/4/2012,2923296215,2012-01-04,2/3/2012,67.71,0,1/28/2012,1,24,0,0,0,0.0,1,1,0.00013259661066157934
818,37,8/28/2013,2924198306,2013-10-31,11/30/2013,91.26,0,11/22/2013,0,22,0,0,3,13.0,4,1,0.00013259661066157934
818,55,11/26/2012,2924562161,2012-12-17,1/16/2013,98.73,0,1/3/2013,0,17,0,0,3,9.0,4,1,0.00013259661066157934
391,9,9/28/2012,2925434206,2013-10-11,11/10/2013,76.07,0,10/23/2013,0,12,0,0,8,18.0,4,1,0.00013259661066157934
897,52,10/26/2012,2926591272,2013-06-22,7/22/2013,36.62,1,7/16/2013,0,24,0,0,0,0.0,2,0,0.00013259661066157934
770,64,6/17/2012,2936586813,2013-04-30,5/30/2013,59.78,0,5/30/2013,0,30,0,0,1,2.0,2,0,0.00013259661066157934
818,69,11/21/2012,2938081000,2012-03-19,4/18/2012,57.21,1,4/6/2012,1,18,0,0,0,0.0,1,0,0.00013259661066157934
406,78,8/24/2012,2941967523,2013-01-12,2/11/2013,60.35,1,2/17/2013,0,36,6,1,2,11.0,1,1,5.999884126939366
770,70,2/6/2012,2947584001,2013-03-19,4/18/2013,72.5,1,5/11/2013,0,53,23,1,5,20.0,1,1,23.002967513830704
897,94,8/10/2013,2947790220,2012-01-05,2/4/2012,32.28,0,1/19/2012,1,14,0,0,0,0.0,1,0,0.00013259661066157934
818,23,4/28/2013,2949843698,2012-04-10,5/10/2012,39.35,0,4/15/2012,1,5,0,0,0,0.0,2,0,0.00013259661066157934
391,46,11/11/2012,2952430924,2013-06-11,7/11/2013,53.09,0,6/21/2013,0,10,0,0,1,2.0,2,0,0.00013259661066157934
406,38,11/27/2013,2953405140,2013-08-21,9/20/2013,61.41,0,9/12/2013,1,22,0,0,2,9.0,3,1,0.00013259661066157934
897,5,6/24/2012,2960848343,2013-08-22,9/21/2013,36.6,0,9/26/2013,0,35,5,1,11,32.0,3,0,4.9998847659514
391,56,1/8/2013,2962262974,2013-09-06,10/6/2013,56.5,0,9/13/2013,0,7,0,0,0,0.0,3,0,0.00013259661066157934
818,22,9/4/2013,2964011777,2013-01-06,2/5/2013,70.5,0,1/30/2013,1,24,0,0,0,2.0,1,1,0.00013259661066157934
818,88,10/16/2013,2966579935,2013-05-18,6/17/2013,99.85,1,7/15/2013,1,58,28,1,5,19.0,2,1,27.999388169536953
897,82,1/11/2013,2969671399,2013-05-26,6/25/2013,7.47,0,5/31/2013,0,5,0,0,0,1.0,2,0,0.00013259661066157934
897,10,11/6/2013,2969926155,2013-06-11,7/11/2013,82.63,0,7/3/2013,1,22,0,0,1,2.0,2,1,0.00013259661066157934
391,46,11/11/2012,2969979027,2012-12-30,1/29/2013,50.34,0,1/14/2013,0,15,0,0,1,2.0,4,0,0.00013259661066157934
770,58,5/8/2013,2970425808,2013-08-13,9/12/2013,35.74,0,9/1/2013,0,19,0,0,7,14.0,3,0,0.00013259661066157934
897,66,1/11/2013,2977673351,2013-06-03,7/3/2013,34.89,0,6/24/2013,0,21,0,0,1,1.0,2,0,0.00013259661066157934
406,83,3/3/2012,2979360755,2012-05-12,6/11/2012,103.67,0,6/2/2012,0,21,0,0,1,5.0,2,1,0.00013259661066157934
770,72,8/5/2012,2987359559,2013-03-08,4/7/2013,57.96,1,4/24/2013,0,47,17,1,2,7.0,1,0,16.999591926752327
391,2,4/6/2013,2998565198,2012-02-12,3/13/2012,28.21,0,2/28/2012,1,16,0,0,0,1.0,1,0,0.00013259661066157934
391,56,1/8/2013,3007642107,2012-05-20,6/19/2012,56.03,0,6/1/2012,1,12,0,0,0,0.0,2,0,0.00013259661066157934
818,77,11/10/2012,3014047428,2012-11-12,12/12/2012,92.03,0,12/8/2012,0,26,0,0,3,7.0,4,1,0.00013259661066157934
391,61,10/9/2013,3021707927,2012-08-20,9/19/2012,75.55,0,9/17/2012,1,28,0,0,2,14.0,3,1,0.00013259661066157934
406,67,7/19/2013,3023099566,2013-02-18,3/20/2013,45.51,0,3/7/2013,1,17,0,0,4,9.0,1,0,0.00013259661066157934
770,14,11/12/2012,3025631462,2013-04-26,5/26/2013,103.54,1,5/25/2013,0,29,0,0,0,1.0,2,1,0.00013259661066157934
897,90,6/3/2013,3030097145,2012-02-20,3/21/2012,68.41,0,3/18/2012,1,27,0,0,1,3.0,1,1,0.00013259661066157934
818,37,8/28/2013,3032739429,2013-05-10,6/9/2013,86.41,1,6/11/2013,1,32,2,1,3,13.0,2,1,1.9999121309239414
818,13,3/16/2013,3037486776,2013-01-29,2/28/2013,79.37,0,3/11/2013,1,41,11,1,5,20.0,1,1,10.999747079705323
818,81,1/22/2013,3047515591,2013-02-03,3/5/2013,37.17,1,3/18/2013,0,43,13,1,9,22.0,1,0,12.999722277465146
391,19,10/19/2012,3053205526,2012-05-28,6/27/2012,56.56,0,6/10/2012,1,13,0,0,0,0.0,2,0,0.00013259661066157934
770,100,3/18/2012,3053271258,2013-04-03,5/3/2013,83.95,0,5/9/2013,0,36,6,1,6,17.0,2,1,5.999884126939366
391,2,4/6/2013,3056950219,2013-08-11,9/10/2013,47.08,0,8/21/2013,0,10,0,0,0,1.0,3,0,0.00013259661066157934
406,96,4/23/2012,3059762404,2012-05-25,6/24/2012,51.34,0,6/11/2012,0,17,0,0,1,4.0,2,0,0.00013259661066157934
391,56,1/8/2013,3060840745,2012-10-25,11/24/2012,83.68,0,11/9/2012,1,15,0,0,0,0.0,4,1,0.00013259661066157934
391,87,11/27/2012,3066073542,2012-03-02,4/1/2012,53.79,0,4/2/2012,1,31,1,1,3,8.0,1,0,0.9999137284800171
818,22,9/4/2013,3077571538,2013-02-27,3/29/2013,64.54,0,3/18/2013,1,19,0,0,0,2.0,1,1,0.00013259661066157934
406,35,4/4/2013,3078815567,2013-04-02,5/2/2013,94.62,0,4/21/2013,1,19,0,0,5,13.0,2,1,0.00013259661066157934
770,62,4/30/2012,3085234788,2013-02-09,3/11/2013,34.7,0,3/14/2013,0,33,3,1,8,23.0,1,0,2.9998896761404583
406,78,8/24/2012,3086321519,2013-03-01,3/31/2013,53.38,1,4/13/2013,0,43,13,1,3,11.0,1,0,12.999722277465146
770,70,2/6/2012,3089793704,2012-10-09,11/8/2012,56.82,0,11/10/2012,0,32,2,1,6,20.0,4,0,1.9999121309239414
406,85,7/5/2013,3090463749,2013-03-01,3/31/2013,58.69,1,4/30/2013,1,60,30,1,6,19.0,1,0,29.998936773142354
391,84,8/3/2013,3090692385,2012-11-22,12/22/2012,89.68,0,12/24/2012,1,32,2,1,2,7.0,4,1,1.9999121309239414
818,77,11/10/2012,3091329049,2013-02-06,3/8/2013,91.59,1,3/8/2013,0,30,0,0,3,7.0,1,1,0.00013259661066157934
818,55,11/26/2012,3094167273,2013-08-01,8/31/2013,86.83,0,8/23/2013,0,22,0,0,3,9.0,3,1,0.00013259661066157934
818,75,8/29/2013,3097229122,2013-04-08,5/8/2013,56.01,1,5/8/2013,1,30,0,0,9,26.0,2,0,0.00013259661066157934
391,84,8/3/2013,3102041998,2012-01-17,2/16/2012,69.99,0,2/15/2012,1,29,0,0,3,7.0,1,1,0.00013259661066157934
406,67,7/19/2013,3109120531,2013-08-04,9/3/2013,90.54,1,9/2/2013,0,29,0,0,4,9.0,3,1,0.00013259661066157934
897,82,1/11/2013,3110080050,2012-09-18,10/18/2012,13.06,0,9/30/2012,1,12,0,0,0,1.0,3,0,0.00013259661066157934
818,26,1/9/2012,3110539999,2012-03-30,4/29/2012,36.21,1,4/29/2012,0,30,0,0,1,2.0,1,0,0.00013259661066157934
391,61,10/9/2013,3110878377,2013-06-19,7/19/2013,36.23,0,7/12/2013,1,23,0,0,2,14.0,2,0,0.00013259661066157934
897,82,1/11/2013,3112379825,2013-05-25,6/24/2013,51.6,0,6/2/2013,0,8,0,0,0,1.0,2,0,0.00013259661066157934
897,90,6/3/2013,3113502518,2012-09-15,10/15/2012,46.49,0,10/15/2012,1,30,0,0,1,3.0,3,0,0.00013259661066157934
770,14,11/12/2012,3115534110,2013-05-31,6/30/2013,70.66,1,6/26/2013,0,26,0,0,0,1.0,2,1,0.00013259661066157934
897,90,6/3/2013,3121730234,2012-10-05,11/4/2012,48.87,0,10/26/2012,1,21,0,0,1,3.0,4,0,0.00013259661066157934
897,82,1/11/2013,3123420222,2012-07-03,8/2/2012,25.41,0,7/11/2012,1,8,0,0,0,1.0,3,0,0.00013259661066157934
391,16,5/11/2013,3138040805,2012-10-02,11/1/2012,75.21,0,11/1/2012,1,30,0,0,1,5.0,4,1,0.00013259661066157934
770,86,4/30/2013,3141193941,2013-01-09,2/8/2013,65.81,0,2/3/2013,1,25,0,0,3,5.0,1,1,0.00013259661066157934
818,55,11/26/2012,3146057306,2012-08-08,9/7/2012,78.0,0,8/26/2012,1,18,0,0,3,9.0,3,1,0.00013259661066157934
818,74,2/21/2012,3148320908,2013-10-31,11/30/2013,56.48,0,11/28/2013,0,28,0,0,2,6.0,4,0,0.00013259661066157934
406,40,9/11/2012,3148914031,2012-02-28,3/29/2012,78.91,0,3/14/2012,1,15,0,0,2,2.0,1,1,0.00013259661066157934
391,76,3/3/2012,3148980303,2012-05-17,6/16/2012,82.2,0,6/15/2012,0,29,0,0,3,11.0,2,1,0.00013259661066157934
897,90,6/3/2013,3153726272,2013-01-20,2/19/2013,65.43,0,2/10/2013,1,21,0,0,1,3.0,1,1,0.00013259661066157934
406,78,8/24/2012,3154502347,2013-03-10,4/9/2013,37.02,1,4/5/2013,0,26,0,0,4,11.0,1,0,0.00013259661066157934
770,20,4/3/2013,3155625555,2013-05-06,6/5/2013,41.72,0,5/9/2013,0,3,0,0,1,1.0,2,0,0.00013259661066157934
391,71,9/15/2013,3155920868,2012-08-08,9/7/2012,53.74,0,9/4/2012,1,27,0,0,2,7.0,3,0,0.00013259661066157934
770,50,9/11/2012,3158139891,2012-07-29,8/28/2012,32.59,0,8/16/2012,1,18,0,0,0,1.0,3,0,0.00013259661066157934
818,44,5/31/2012,3160080084,2013-04-16,5/16/2013,71.86,0,5/24/2013,0,38,8,1,6,20.0,2,1,7.999850134096203
770,30,3/8/2013,3161602616,2012-03-29,4/28/2012,79.28,0,5/6/2012,1,38,8,1,5,19.0,1,1,7.999850134096203
391,28,8/29/2012,3162263646,2012-09-29,10/29/2012,90.91,0,10/19/2012,0,20,0,0,0,0.0,3,1,0.00013259661066157934
406,67,7/19/2013,3163580771,2012-08-01,8/31/2012,79.02,1,8/30/2012,1,29,0,0,4,9.0,3,1,0.00013259661066157934
406,49,7/13/2012,3166292468,2013-09-25,10/25/2013,88.58,1,10/19/2013,0,24,0,0,1,2.0,3,1,0.00013259661066157934
818,26,1/9/2012,3168924777,2013-04-25,5/25/2013,72.88,1,5/13/2013,0,18,0,0,1,2.0,2,1,0.00013259661066157934
770,60,9/29/2012,3170339882,2012-03-07,4/6/2012,62.24,0,4/5/2012,1,29,0,0,3,5.0,1,1,0.00013259661066157934
391,15,5/22/2012,3171200707,2012-12-30,1/29/2013,61.93,0,2/16/2013,0,48,18,1,2,16.0,4,1,17.99944578599939
897,68,4/4/2012,3177584497,2012-08-11,9/10/2012,23.04,0,9/6/2012,0,26,0,0,0,5.0,3,0,0.00013259661066157934
818,48,9/1/2013,3180169613,2012-06-16,7/16/2012,65.51,0,7/6/2012,1,20,0,0,0,0.0,2,1,0.00013259661066157934
406,63,6/4/2012,3191043730,2012-11-02,12/2/2012,61.57,0,11/18/2012,0,16,0,0,0,0.0,4,1,0.00013259661066157934
818,26,1/9/2012,3191622040,2013-05-25,6/24/2013,96.64,1,6/10/2013,0,16,0,0,1,2.0,2,1,0.00013259661066157934
897,99,7/8/2013,3193716421,2012-05-23,6/22/2012,19.01,1,7/5/2012,1,43,13,1,8,23.0,2,0,12.999722277465146
818,75,8/29/2013,3197860193,2012-09-22,10/22/2012,32.86,0,11/2/2012,1,41,11,1,9,26.0,3,0,10.999747079705323
818,55,11/26/2012,3205321485,2012-01-20,2/19/2012,60.52,0,2/11/2012,1,22,0,0,3,9.0,1,1,0.00013259661066157934
770,64,6/17/2012,3206241963,2013-02-22,3/24/2013,89.44,0,3/16/2013,0,22,0,0,1,2.0,1,1,0.00013259661066157934
391,80,3/19/2013,3208997911,2013-01-12,2/11/2013,46.32,0,1/21/2013,1,9,0,0,0,0.0,1,0,0.00013259661066157934
391,19,10/19/2012,3218896620,2013-08-05,9/4/2013,52.5,0,8/13/2013,0,8,0,0,0,0.0,3,0,0.00013259661066157934
818,77,11/10/2012,3219214405,2013-03-16,4/15/2013,62.67,1,4/19/2013,0,34,4,1,3,7.0,1,1,3.9999164690535545
818,22,9/4/2013,3223401501,2012-11-30,12/30/2012,100.08,0,12/30/2012,1,30,0,0,0,2.0,4,1,0.00013259661066157934
770,33,6/27/2013,3224727771,2013-02-23,3/25/2013,84.71,1,4/1/2013,1,37,7,1,10,25.0,1,1,6.9998328850020775
406,85,7/5/2013,3225557120,2013-02-20,3/22/2013,29.25,0,3/23/2013,1,31,1,1,7,19.0,1,0,0.9999137284800171
391,57,8/2/2012,3228259319,2012-11-11,12/11/2012,94.19,0,12/15/2012,0,34,4,1,7,25.0,4,1,3.9999164690535545
391,71,9/15/2013,3230944193,2012-07-24,8/23/2012,77.84,0,8/15/2012,1,22,0,0,2,7.0,3,1,0.00013259661066157934
406,32,5/19/2012,3240616518,2013-10-18,11/17/2013,63.56,0,10/22/2013,0,4,0,0,0,0.0,4,1,0.00013259661066157934
391,27,4/9/2013,3242588970,2013-05-15,6/14/2013,35.23,0,6/7/2013,0,23,0,0,4,6.0,2,0,0.00013259661066157934
770,33,6/27/2013,3242899571,2012-03-25,4/24/2012,45.59,0,4/28/2012,1,34,4,1,11,25.0,1,0,3.9999164690535545
770,31,12/31/2012,3244991557,2013-04-06,5/6/2013,76.44,0,4/17/2013,0,11,0,0,0,0.0,2,1,0.00013259661066157934
770,70,2/6/2012,3248497540,2012-06-09,7/9/2012,68.06,0,7/6/2012,0,27,0,0,7,20.0,2,1,0.00013259661066157934
770,70,2/6/2012,3248545962,2012-03-24,4/23/2012,63.08,1,5/7/2012,0,44,14,1,7,20.0,1,1,13.999712607634727
770,86,4/30/2013,3250840107,2013-11-28,12/28/2013,42.57,0,12/23/2013,0,25,0,0,3,5.0,4,0,0.00013259661066157934
770,72,8/5/2012,3261039339,2013-03-29,4/28/2013,14.63,0,4/24/2013,0,26,0,0,3,7.0,1,0,0.00013259661066157934
770,100,3/18/2012,3264536681,2012-10-15,11/14/2012,32.77,0,11/16/2012,0,32,2,1,7,17.0,4,0,1.9999121309239414
406,83,3/3/2012,3267864290,2012-01-15,2/14/2012,57.55,0,2/15/2012,1,31,1,1,1,5.0,1,0,0.9999137284800171
897,99,7/8/2013,3271911081,2013-08-26,9/25/2013,49.68,1,10/15/2013,0,50,20,1,9,23.0,3,0,19.99960071007358
391,19,10/19/2012,3284111300,2012-07-14,8/13/2012,89.31,0,8/2/2012,1,19,0,0,0,0.0,3,1,0.00013259661066157934
406,42,9/30/2013,3285658330,2013-08-19,9/18/2013,47.54,0,9/26/2013,1,38,8,1,7,20.0,3,0,7.999850134096203
391,9,9/28/2012,3289097967,2013-08-30,9/29/2013,82.6,1,10/3/2013,0,34,4,1,8,18.0,3,1,3.9999164690535545
406,8,11/27/2013,3289137440,2012-08-02,9/1/2012,84.75,0,9/13/2012,1,42,12,1,3,20.0,3,1,11.99974557022743
897,54,11/25/2013,3289419980,2012-03-24,4/23/2012,7.11,0,4/9/2012,1,16,0,0,1,2.0,1,0,0.00013259661066157934
391,89,4/22/2012,3294653032,2012-12-07,1/6/2013,77.73,0,12/19/2012,0,12,0,0,1,1.0,4,1,0.00013259661066157934
897,66,1/11/2013,3298709830,2012-04-10,5/10/2012,21.24,0,5/4/2012,1,24,0,0,1,1.0,2,0,0.00013259661066157934
406,95,3/17/2012,3312319528,2012-06-07,7/7/2012,72.6,0,6/16/2012,0,9,0,0,4,13.0,2,1,0.00013259661066157934
770,50,9/11/2012,3314980148,2012-01-08,2/7/2012,28.84,0,2/1/2012,1,24,0,0,0,1.0,1,0,0.00013259661066157934
770,14,11/12/2012,3315197094,2013-09-13,10/13/2013,61.79,1,10/3/2013,0,20,0,0,0,1.0,3,1,0.00013259661066157934
406,59,4/30/2012,3319185490,2012-05-10,6/9/2012,77.76,0,5/30/2012,0,20,0,0,0,2.0,2,1,0.00013259661066157934
391,65,11/20/2013,3320090298,2013-05-19,6/18/2013,79.65,0,6/5/2013,1,17,0,0,1,2.0,2,1,0.00013259661066157934
391,41,8/9/2013,3336714183,2012-03-17,4/16/2012,53.36,0,4/15/2012,1,29,0,0,6,15.0,1,0,0.00013259661066157934
770,93,7/9/2012,3341311423,2013-09-02,10/2/2013,68.97,0,9/28/2013,0,26,0,0,3,12.0,3,1,0.00013259661066157934
391,7,6/20/2013,3342383577,2013-06-21,7/21/2013,36.09,0,7/12/2013,0,21,0,0,3,11.0,2,0,0.00013259661066157934
391,56,1/8/2013,3345939091,2013-11-21,12/21/2013,102.41,0,11/28/2013,0,7,0,0,0,0.0,4,1,0.00013259661066157934
818,26,1/9/2012,3347038968,2012-06-13,7/13/2012,81.7,1,7/10/2012,0,27,0,0,1,2.0,2,1,0.00013259661066157934
406,8,11/27/2013,3347423476,2013-05-27,6/26/2013,104.52,0,7/7/2013,1,41,11,1,4,20.0,2,1,10.999747079705323
818,75,8/29/2013,3353183486,2012-10-29,11/28/2012,49.7,0,11/30/2012,1,32,2,1,10,26.0,4,0,1.9999121309239414
391,7,6/20/2013,3355481569,2013-08-27,9/26/2013,62.73,0,9/19/2013,0,23,0,0,3,11.0,3,1,0.00013259661066157934
391,51,1/10/2013,3357258713,2013-03-24,4/23/2013,65.37,0,4/7/2013,0,14,0,0,0,1.0,1,1,0.00013259661066157934
406,38,11/27/2013,3359614666,2012-10-30,11/29/2012,56.93,0,11/17/2012,1,18,0,0,2,9.0,4,0,0.00013259661066157934
406,92,4/6/2012,3362601597,2013-11-30,12/30/2013,52.54,0,1/5/2014,0,36,6,1,5,17.0,4,0,5.999884126939366
770,20,4/3/2013,3363342172,2013-03-09,4/8/2013,44.75,0,3/26/2013,1,17,0,0,1,1.0,1,0,0.00013259661066157934
406,35,4/4/2013,3369665872,2013-04-20,5/20/2013,63.48,0,5/16/2013,0,26,0,0,5,13.0,2,1,0.00013259661066157934
818,55,11/26/2012,3371422208,2013-05-11,6/10/2013,61.03,0,5/25/2013,0,14,0,0,3,9.0,2,1,0.00013259661066157934
897,82,1/11/2013,3372046335,2012-03-17,4/16/2012,26.16,1,4/12/2012,1,26,0,0,0,1.0,1,0,0.00013259661066157934
818,75,8/29/2013,3374535086,2013-08-12,9/11/2013,49.31,1,9/30/2013,1,49,19,1,11,26.0,3,0,18.999798980020415
897,82,1/11/2013,3378881881,2013-03-16,4/15/2013,13.88,0,3/21/2013,0,5,0,0,0,1.0,1,0,0.00013259661066157934
897,79,12/5/2012,3388237396,2012-12-04,1/3/2013,57.78,0,1/10/2013,1,37,7,1,8,26.0,4,0,6.9998328850020775
818,13,3/16/2013,3388733623,2012-03-15,4/14/2012,58.17,0,5/4/2012,1,50,20,1,6,20.0,1,0,19.999545281614072
391,9,9/28/2012,3392014041,2012-03-01,3/31/2012,56.54,0,3/24/2012,1,23,0,0,9,18.0,1,0,0.00013259661066157934
818,47,6/6/2013,3394333507,2013-08-04,9/3/2013,65.6,0,8/18/2013,0,14,0,0,4,6.0,3,1,0.00013259661066157934
770,14,11/12/2012,3398429374,2013-09-01,10/1/2013,68.98,0,9/12/2013,0,11,0,0,0,1.0,3,1,0.00013259661066157934
